timestamp_ms,qw,qx,qy,qz,gx,gy,gz
198255,0.059204,-0.053345,-0.655212,0.751282,-10.761719,-4.988281,11.541016
198265,0.006348,0.072876,0.690552,-0.719543,-9.847656,-6.359375,11.519531
198284,0.144531,0.106323,0.733459,-0.655640,-8.994141,-6.826172,11.802734
198294,0.212463,0.128235,0.734863,-0.631165,-2.861328,-6.255859,13.167969
198304,0.276550,0.154785,0.725159,-0.611328,-1.546875,-5.597656,12.742188
198317,0.335266,0.178467,0.712708,-0.589783,-2.650391,-5.673828,11.462891
198331,0.434692,0.199646,0.700195,-0.529968,-4.751953,-5.292969,9.595703
198343,0.478210,0.202271,0.697937,-0.493225,-5.947266,-4.300781,7.744141
198365,0.553955,0.204468,0.683044,-0.429871,-5.457031,-4.867187,6.357422
198383,0.650879,0.188660,0.648804,-0.346130,-7.482422,-14.212891,12.929688
198393,0.725708,0.203064,0.589233,-0.291443,-0.371094,-14.560547,19.738281
198403,0.782715,0.229126,0.530762,-0.230530,-4.294922,-7.843750,15.255859
198413,0.818481,0.218933,0.499512,-0.180603,-10.169922,-6.083984,4.458984
198423,0.859253,0.152954,0.467957,-0.138916,-21.548828,-13.835938,1.814453
198433,0.904968,0.062134,0.412903,-0.081665,-20.142578,-15.220703,6.771484
198443,0.935547,0.000000,0.352112,-0.027405,-10.056641,-12.468750,5.099609
198453,0.954163,-0.021973,0.298462,-0.002869,-1.187500,-10.783203,1.291016
198464,0.968323,-0.019104,0.248901,0.003479,1.701172,-9.763672,1.044922
198474,0.978638,-0.006653,0.205078,0.011292,2.421875,-8.539063,2.900391
198485,0.985413,0.010437,0.167236,0.029907,2.603516,-7.005859,5.695312
198503,0.987976,0.046326,0.105835,0.102722,1.189453,-5.285156,8.947266
198513,0.985168,0.053467,0.077393,0.143311,-1.207031,-5.134766,7.646484
198523,0.982117,0.047607,0.048950,0.175415,-3.716797,-5.093750,5.759766
198534,0.979309,0.029175,0.019836,0.199280,-6.093750,-4.650391,4.126953
198545,0.976196,0.000061,-0.009583,0.216797,-7.667969,-4.277344,3.058594
198563,0.965576,-0.066101,-0.065918,0.242798,-7.314453,-3.945313,2.953125
198573,0.957397,-0.096130,-0.092346,0.256042,-6.371094,-3.714844,2.916016
198584,0.949097,-0.120300,-0.114929,0.267578,-5.234375,-3.298828,2.431641
198595,0.941223,-0.138306,-0.134399,0.277283,-3.716797,-3.060547,2.029297
198605,0.934082,-0.149292,-0.151611,0.286743,-2.238281,-3.109375,1.996094
198623,0.919617,-0.155701,-0.181335,0.311646,-0.533203,-3.246094,2.865234
198633,0.911316,-0.155090,-0.194458,0.328064,-0.179687,-3.115234,3.214844
198643,0.902832,-0.154602,-0.205811,0.344482,-0.388672,-2.845703,3.191406
198653,0.894043,-0.156372,-0.217224,0.359253,-1.166016,-2.726563,2.869141
198663,0.884827,-0.161316,-0.230286,0.371582,-1.962891,-2.777344,2.441406
198674,0.875122,-0.168396,-0.245422,0.381592,-2.460938,-3.019531,2.187500
198685,0.864807,-0.176453,-0.262207,0.390198,-2.835938,-3.283203,2.105469
198695,0.853516,-0.185608,-0.280151,0.398254,-3.111328,-3.296875,2.166016
198713,0.829468,-0.204285,-0.313660,0.414490,-2.556641,-2.898438,2.291016
198723,0.817505,-0.211792,-0.328064,0.423340,-1.990234,-2.621094,2.208984
198733,0.807190,-0.217102,-0.339355,0.431396,-1.560547,-2.357422,2.019531
198743,0.797668,-0.220947,-0.349487,0.439087,-1.255859,-2.267578,1.800781
198754,0.788513,-0.223083,-0.359131,0.446655,-0.863281,-2.337891,1.648438
198765,0.779663,-0.223389,-0.368042,0.454651,-0.447266,-2.382813,1.667969
198783,0.762878,-0.220642,-0.381775,0.472839,0.134766,-2.013672,1.851563
198793,0.754944,-0.219360,-0.386719,0.482056,0.035156,-1.669922,1.746094
198804,0.748108,-0.218933,-0.390686,0.489685,-0.105469,-1.384766,1.501953
198815,0.742187,-0.218811,-0.393982,0.496033,-0.031250,-1.117188,1.287109
198825,0.737000,-0.218689,-0.396301,0.501892,0.085937,-0.939453,1.255859
198843,0.726440,-0.218811,-0.400391,0.513916,-0.097656,-1.003906,1.408203
198853,0.720703,-0.219666,-0.402710,0.519775,-0.189453,-0.892578,1.337891
198864,0.715576,-0.220703,-0.404663,0.524780,-0.171875,-0.734375,1.189453
198875,0.711121,-0.221680,-0.406128,0.529419,-0.058594,-0.617187,1.138672
