timestamp_ms,qw,qx,qy,qz,gx,gy,gz
1549833,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1549845,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1549857,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1549869,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1549881,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1549893,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1549905,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1549917,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1549929,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1549941,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1549953,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1549965,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1549977,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1549987,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1549999,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550011,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550023,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550035,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550047,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550059,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550071,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550083,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550095,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550107,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550119,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550131,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550143,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550155,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550167,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550179,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550191,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550203,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550215,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550227,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550239,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550251,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550263,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550275,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550287,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550299,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550311,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550323,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550335,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550347,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550359,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550371,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550383,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550395,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550407,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550419,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550431,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550443,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550455,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550467,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550479,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550491,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550503,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550515,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550527,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550539,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550551,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550563,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550575,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550587,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550599,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550611,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550623,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550635,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550647,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550659,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550671,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550683,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550695,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550707,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550719,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550731,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550743,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550755,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550767,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550779,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550791,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550803,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550815,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550827,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
1550839,0.515381,-0.176025,0.210632,-0.811829,-6.070312,-3.193359,8.802734
