timestamp_ms,qw,qx,qy,qz,gx,gy,gz
3553873,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3553885,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3553897,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3553909,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3553921,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3553933,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3553945,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3553957,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3553969,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3553981,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3553993,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554005,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554017,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554029,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554041,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554053,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554065,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554077,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554089,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554101,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554113,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554125,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554137,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554149,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554161,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554173,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554185,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554197,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554209,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554221,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554233,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554245,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554257,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554270,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554282,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554294,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
